Series Name,"Series Code","Country Name","Country Code","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]"
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Cote d'Ivoire","CIV","66.22","69.09","70.22","72.78","80.43","85.3","86.13","87.76","89.03","94.94","90.79","93.72","93.54","97.87","98.03","104.1","101.15","108.1","102.29","110","115.13","123.12","125.75","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Croatia","HRV","","104.86","105.04","96.36","98.84","100.37","101.42","111.5","111.38","96.24","103.97","113.6","90.04","98.25","96.82","104.93","107.09","108.86","115.47","104.65","105.96","94.2","98.17","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Cuba","CUB","146.8","127.52","93.78","93.63","88.2","105.06","98.78","94.37","110.62","123.49","119.35","118.53","115.98","116.75","93.75","89.5","93.5","96.52","100.26","94.09","98.97","100.57","103.21","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Curacao","CUW","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Cyprus","CYP","85.3","95.51","102.77","93.34","109.45","106.57","100.5","106.14","108.15","108.27","104.88","107.92","103.99","108.63","97.99","93.37","91.93","89.59","85.28","84.4","87.67","83.03","81.4","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Czech Republic","CZE","","","127.9","102.48","105.16","105.63","102.48","104.37","104.13","99.53","102.59","96.33","88.65","104.52","98.63","96.84","98.02","104.1","98.46","92.17","95.51","89.2","92.29","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Denmark","DNK","94.04","91.13","97.67","93.95","96.95","95.9","97.37","99.26","98.13","98.45","99.54","99.41","99.76","101.14","101.53","97.33","100.96","103.85","104.1","102","105.07","104.62","102.62","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Djibouti","DJI","70.04","73.95","70.72","73.34","78.86","71.65","74.92","76.89","78.23","84.93","85.8","97.86","97.04","93.44","95.31","111.25","137.28","141.54","126.54","118.55","132.33","134.5","134.4","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Dominica","DMA","153.22","148.02","151.72","132.13","120.52","142.21","138.69","130.28","124.25","123.75","113.78","108.98","101.71","103.48","95","101.52","105.49","99.26","112.2","108.78","106.58","110.68","110","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Dominican Republic","DOM","73.24","74.79","76.9","74.9","75.5","78.42","80.53","78.21","78.67","83.99","92.1","94.88","93.58","93.48","99.25","107.28","111.13","105.45","117.96","129.96","124.41","128.52","135.52","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Ecuador","ECU","59.54","63.99","68.1","75.17","76.84","82.36","94.45","82.03","92.06","92.84","94.81","92.6","94.81","99.51","97.52","102.97","104.99","111.54","115.9","122.68","123.72","118.9","115.47","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Egypt, Arab Rep.","EGY","54.99","59.09","61.13","61.86","67.3","73.52","76.18","76.47","81.25","85.19","82.26","87.32","92.58","95.66","98.26","106.08","110.41","116.08","116.65","108.21","112.32","118.37","118.73","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","El Salvador","SLV","80.72","85.25","82.94","83.67","83.51","86.51","92.43","92.57","95.29","95.27","90.19","92.64","91.53","96.29","99.21","104.5","105.89","115.41","114.09","106.07","102.28","110.32","112.51","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Equatorial Guinea","GNQ","83.89","81.3","78.5","80.56","84.39","84.97","85.16","83.05","90.1","89.81","90.22","87.62","91.96","96.46","100.92","102.63","109.61","109.31","116.34","112.51","113.5","116.81","118.16","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Eritrea","ERI","","","62.52","83.82","77.78","74.49","75.09","108.51","96.74","79.2","89.25","74.38","84.66","86.61","106.46","106.93","122.39","92.63","105.42","106.72","109.12","111.35","110.65","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Estonia","EST","","144.98","127.02","109.83","104.97","95.75","92.89","94.29","87.5","88.83","92.31","89.86","90.81","95.34","101.49","103.16","109.04","108.95","116.54","115.45","122.65","128.15","133.76","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Ethiopia","ETH","","","51.55","51.52","57","66.72","67.85","62.53","67.48","69.55","76.48","84.77","87.63","92.75","102.87","104.39","107.07","115.26","121.57","136.83","137.76","147.02","147.46","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Faroe Islands","FRO","99.54","103.13","103.96","101.86","102.18","103.44","103.22","101.92","102.52","102.27","101.2","102.03","100.57","100.79","100.23","98.98","101.8","102.55","102.69","101.66","102.15","102.72","103.64","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Fiji","FJI","96.7","99.3","98.95","104.97","107.36","105.35","100.27","82.37","101.32","101.38","92.97","97.23","90.3","97.3","98.7","103.99","95.02","93.5","86.66","81.93","92.39","84.52","85.81","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Finland","FIN","98.69","92.8","96.41","98.09","95.05","96.18","99.66","88.93","92.08","98.71","97.68","100.88","97.79","97.59","101.94","100.47","101.16","99.86","100.38","93.25","96.94","92.46","96.23","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","French Polynesia","PYF","85.17","82.72","82.84","85.3","89.97","99.63","87.92","73.41","81.28","89.05","89.06","94.38","94","96.27","104.12","99.61","104.08","104.83","99.88","99.26","103.94","105.16","104.57","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Gabon","GAB","96","93.21","90.87","92.15","87.87","91.68","93.23","96.83","96.21","99.22","97.81","99.49","100.35","99.56","100.25","100.19","101.67","103.06","109.69","115.08","116.45","119.86","120.91","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Gambia, The","GMB","67.82","55.06","62.89","66.06","63.53","53.44","65.88","64.44","90.4","99.01","107.04","68.43","86.71","108.02","93.59","98.4","70.5","101.42","120.68","135.46","86.62","107.22","97.36","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Georgia","GEO","","104.84","100.15","101.85","114.78","115.26","120.14","106.9","108.71","97.13","100.83","95.27","110.94","102.39","119.49","78.12","89.39","76.36","76.45","71.57","77.05","72.55","86.89","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Ghana","GHA","55.05","54.42","58.85","55.62","63.74","69.39","68.15","74.14","79.24","78.12","81.54","90.08","93.23","97.41","99.86","102.73","100.31","112.26","121.59","124.39","131.48","138.74","143.71","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Greece","GRC","102.78","100.75","98.61","103.69","103.71","102.55","98.35","97.34","106.25","106.4","104.74","101.34","90.28","99.42","102.85","97.73","92.34","95.19","95.38","87.94","87.1","88.47","87.84","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Greenland","GRL","110.07","112.05","111.96","105.57","100.76","102.21","94.07","92.81","93.12","90.77","88.88","105.81","100.13","101.94","99.37","98.68","104.25","103.67","102.67","98.56","98.56","98.56","98.56","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Grenada","GRD","137.28","135.44","139.97","143.08","133.25","130.3","124.43","117.64","124.53","123.62","116.63","136.85","128.89","133.41","77.73","88.86","87.65","87.51","85.31","89.49","93.52","96.11","96.29","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Guam","GUM","75.46","76.65","79.39","75.78","77.94","93.98","94.65","94.75","95.72","98.37","101.24","99.75","95.29","98.12","100.12","101.76","102.75","105.3","92.59","97.12","95.54","98.33","96.55","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Guatemala","GTM","57.49","57.92","61.61","64.64","72.58","76.02","77.64","80.66","79.74","81.29","84.78","91.34","91.72","95.17","98.05","106.78","120.18","124.26","128.99","129.26","130.21","143.64","151.25","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Guinea","GIN","62.31","66.95","68.54","73.76","73.7","77.82","80.74","78.29","81.24","83.65","84.79","89.47","93.5","98.19","100.84","100.97","104.17","109.58","110.43","113.32","116.4","122.41","123.52","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Guinea-Bissau","GNB","60.08","63.7","66.93","65.47","68.47","70.76","76.28","79.11","83.4","87.02","89.52","89.99","89.82","97.19","99.14","103.67","103.76","118.74","121.88","121.86","128.31","137.71","140.74","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Guyana","GUY","59.78","71.59","77.66","84.48","98.37","102.77","106.58","94.85","106.65","97.49","102.31","101.22","109.06","107.54","94.34","98.12","98.63","98.53","106.39","108.11","114.16","113.54","129.94","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Haiti","HTI","92.63","89.31","81.46","87.44","83.66","86.41","87.1","89","92.08","98.28","92.52","94.01","95.43","97.33","101.6","101.07","110.52","101.61","112.28","113.35","112.86","112.11","121.01","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Honduras","HND","67.09","67.66","68.67","72.14","72.21","79.91","77.1","76.12","65.22","71.18","73.38","81.1","90.84","96.72","101.47","101.81","106.54","110.05","103.75","108.16","113.21","116.16","118.59","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Hong Kong SAR, China","HKG","140.29","98.33","106.64","74.24","83.9","86.22","89.56","98.33","109.09","109.17","112.13","103.31","96.64","98.97","98.59","102.44","85.25","48.97","55.15","55.89","56.89","58.74","59.69","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Hungary","HUN","123.18","98.22","89.57","89.71","87.93","93.74","97.03","96.2","91.32","91.26","104.67","91.16","83.51","110.57","95.16","94.27","79.38","103.65","92.76","79.31","87.83","78.96","88.77","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Iceland","ISL","87.93","86.76","83.08","85.73","85.07","83.75","84.87","87.38","91.64","94.67","94.53","97.93","99.01","99.06","98.62","102.32","108.49","110.05","109.18","110.45","110.9","114.72","114.21","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Iran, Islamic Rep.","IRN","55.03","62.13","65.72","68.23","69.29","73.08","75.23","78.58","80.28","77.84","82.42","89.81","93.47","94.33","102.99","102.68","107.2","99.13","107.04","107.42","108.53","112.34","113.29","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Iraq","IRQ","78.84","85.5","102.66","101.11","101.61","104.32","100.05","109.49","103.98","100.41","115.45","128.6","94.38","91.2","105.86","102.93","102.75","93.55","91.91","105.43","114.98","113.5","126.07","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Ireland","IRL","98.95","101.95","102.43","97.11","97.66","101","98.15","102.99","110.33","105.97","102.01","98.3","99.93","100.36","99.29","100.36","102.36","96.44","93.8","100.01","101.04","95.36","99.15","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Isle of Man","IMY","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Israel","ISR","65.17","68.56","69.36","71.07","76.95","77.18","76.16","77.52","79.35","87.44","87.35","94.27","92.37","99.89","100","100.11","103.98","104.13","105.36","105.03","106.35","111.48","110.2","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Jamaica","JAM","92.93","98.55","99.76","102.91","105.41","111.66","103.85","102.37","106.51","99.05","103.34","101.7","107.14","103.42","95.59","101","100.75","96.15","98.9","98.68","103.37","106.51","106.08","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Jordan","JOR","54.65","70.87","64.66","76.28","78.59","68.05","70.39","76.29","66.44","80.71","71.62","92.53","88.51","99.68","97.15","103.18","104.08","108.16","115.58","129.25","134.58","132.52","136.66","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kazakhstan","KAZ","","141.99","127.52","108.59","88.76","80.48","79.79","65.46","87.02","79.26","93.16","94.93","93.82","92.63","99.42","107.95","119.15","111.82","125.53","109.31","143.62","110.16","125.45","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kenya","KEN","65.87","69.76","66.83","68.38","68.58","64.09","67.3","71.19","77.73","71.9","80.72","84.45","86.46","88.95","103.32","107.74","108.43","111.53","117.69","124.04","118.39","122.42","122.89","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kiribati","KIR","63.22","63.71","66.15","64.55","63.37","74.65","74.42","78.92","78.83","74.62","75.58","77.28","76.1","94.4","95.27","110.33","114.5","115.79","116.27","117.53","116.24","119.79","120.81","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Korea, Dem. People’s Rep.","PRK","108.55","103.5","102.04","96.8","75.14","70.12","71.26","82.94","84.46","83.14","93.82","96.02","97.98","100.58","100.81","98.61","91.32","98.28","97.77","98.35","98.26","101.52","102.5","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kosovo","KSV","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kuwait","KWT","7.29","18.68","34.71","46.95","53.47","60.86","65.98","72.73","77.83","80.05","92.04","86.29","94.57","99.85","96.91","103.24","107.02","100.09","132.9","133.29","160.68","166.57","170.19","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Kyrgyz Republic","KGZ","","78.05","75.11","71.17","69.15","76.57","82.02","85.05","91.58","95.4","101.38","96.02","100.93","102.39","98.32","99.29","99.04","100.99","104","107.42","109.04","109.53","112.19","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Lao PDR","LAO","42.98","50.67","47.61","54.79","51.96","51.63","58.16","60.36","72.88","81.89","84.15","93.01","91.24","96.29","100.98","102.73","110.24","112.85","120.24","123.83","132.07","151.47","152.89","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Latvia","LVA","","191.79","169.09","120.26","113.32","96.99","107.13","97.99","87.62","86.38","86.87","91.41","91.77","94.46","103.41","102.14","110.1","118.24","118","116.23","113.25","126.95","120.74","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Lebanon","LBN","96.25","101.37","99.43","104.03","111.69","116.59","104.25","98.8","97.83","99.02","90.04","98.61","95.83","103.92","97.28","98.8","100.11","104.05","94.23","94.67","92.17","93.48","96.08","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Lesotho","LSO","75.81","83.4","94.18","101.3","84.7","103.95","104.74","93.57","107.36","103.34","116.31","99.44","91.89","96.77","101.76","101.47","101.83","95.7","93.96","111.2","109.03","98.65","111.73","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Liberia","LBR","66.89","69.21","65.47","65.1","64.12","73.07","87.11","95.66","95.97","100.37","95.75","95.25","94.84","98.31","104.57","97.12","107.11","116.64","115.37","120.07","125.15","125.48","120.26","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Libya","LBY","76.8","75.62","77.59","81.51","89.68","95.94","98.09","101.85","103.36","94.21","90.52","95.18","99.76","98.77","100.58","100.65","106.91","105.57","108.35","110.44","110.26","111.09","110.15","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Liechtenstein","LIE","96.99","95.29","92.69","93.4","94.29","96.35","96.61","98.4","94.55","96.21","100.13","98.14","99.93","101.74","99.7","98.56","97.81","99.75","99.15","100.39","104.19","103","99.67","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Lithuania","LTU","","137.98","119.72","90.76","92.1","99.09","101.97","96.78","87.51","91.37","76.72","89.88","96.18","100.22","104.8","94.98","108.64","112.67","112.5","100.35","108.69","120.6","117.12","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Luxembourg","LUX","","","","","","","","","","109.69","94.44","100.78","96.45","99.68","99.5","100.82","97.28","103.33","103.47","92.5","92.54","87.92","89.58","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Macao SAR, China","MAC","66.63","70.09","70.34","69.07","68.09","68.37","68.3","80.12","90.64","103.32","109.5","113.1","100.03","88.9","99.67","111.43","143.61","81.11","97.76","95.42","80.74","86.17","87.97","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Macedonia, FYR","MKD","","101.96","78.07","87.88","88.46","92.13","91.6","93.8","96.22","98.42","87.16","79.18","89.36","98.7","98.85","102.45","107.38","114.56","114.11","119.11","116.16","112.71","117.92","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Madagascar","MDG","82.39","83.68","87.17","83.85","86.92","88.6","90.43","89.01","90.45","88.44","87.55","86.18","88.72","92.49","102.74","104.77","107.02","109.13","116.24","120.01","122.36","127.86","120.66","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Malawi","MWI","50.51","38.79","51.72","43.54","51.56","61.23","58.22","70.4","83.61","99.92","111.4","83.14","96.02","98.68","85.1","116.22","135.53","134.59","154.23","155.6","165.4","184.48","196.38","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Malaysia","MYS","55.12","57.85","64.6","64.5","67.05","69.45","72.18","68.3","76.63","78","82.75","84.39","91.57","94.9","100.28","104.82","105.13","114.55","114.81","114.95","124.52","124.84","128.14","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Maldives","MDV","73.49","75.73","90.26","98.03","97.18","101.63","90.01","89.81","84.9","89.4","81.37","78.16","91.79","113.42","88.51","98.07","83.94","82.37","77.69","71.51","70.12","65.92","63.53","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Mali","MLI","63.6","56.11","58.52","63.55","63.07","66.05","67.23","72.78","78.85","72.41","79.66","80.32","94.52","91.16","102.61","106.24","120.34","134.87","148.53","153.19","144.09","153.77","150.72","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Malta","MLT","82.05","84.5","84.83","89.62","91.32","112.17","102.25","111.71","110.67","107.05","106.76","104.69","103.63","100.92","96.84","102.24","98.33","105.96","96.75","98.62","95.11","90.93","91.58","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Marshall Islands","MHL","94.65","131.69","102.88","109.05","172.84","146.09","135.8","96.71","76.13","19.09","16.79","58.6","135.64","83.95","96.71","119.34","155.86","201.65","184.16","174.9","97.12","97.94","102.88","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Mauritania","MRT","78.13","75.58","73.04","74.19","77.54","82.36","81.41","83.86","86.13","88.94","89.61","94.71","97.19","97.12","100.32","102.56","103.41","101.41","101.6","112.33","111.56","120.36","119.9","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Mauritius","MUS","90.1","94.54","91.67","85.05","92.14","92.93","100.7","98.19","76.38","94.9","108.04","95.13","100.84","104.12","98.5","97.38","92.28","96.62","100.7","98.53","98.1","95.77","93.79","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Micronesia, Fed. Sts.","FSM","","","","","85.48","96.11","95.79","95.72","87.27","88.49","91.74","92.34","91.16","98.82","100.87","100.3","97.31","95.92","95.63","98.05","93.43","98.87","101.56","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Moldova","MDA","","136.47","164.38","115","125.39","108.52","102.88","85.35","80.72","84.91","83.84","97.52","96.91","105.52","98.94","95.54","76","102.79","90.56","93.77","101.54","76.21","87.82","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Monaco","MCO","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Mongolia","MNG","144.88","126.33","111.51","106.14","112.06","128.17","123.01","136.67","149.68","144.86","110.86","103.35","88.05","106.06","97.01","96.92","105.37","118.69","145.19","113.66","124.48","131.17","144.94","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Montenegro","MNE","","","","","","","","","","","","","","","","100","94.37","95.32","93","90.22","102.75","90.04","95.09","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Morocco","MAR","78.88","62.93","63.1","78.29","55.57","83.87","73.31","82.83","77.62","72.39","77.46","83.8","96.25","96.88","93.26","109.86","93.15","103.16","121.62","126.1","129.87","124.87","133.55","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Mozambique","MOZ","55.27","48.41","54.59","53.89","74.38","82.82","88.03","93.52","94.24","87.73","92.1","94.9","99.73","101.26","95.33","103.41","107.5","107.52","115.98","152.24","161.59","156.3","161.67","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Myanmar","MMR","42.51","46.65","52.2","55.22","57.32","58.67","58.84","59.84","66.53","72.79","78.84","81.65","87.8","92.1","97.6","110.29","116.43","125.8","129.92","132.15","131.69","127.57","130.07","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Namibia","NAM","87.12","86.45","88.17","93.73","89.94","98.13","62.12","87.62","86.38","83.84","85.47","83.59","87.54","94.78","103.43","101.79","101.56","89.68","90.61","90.83","89.19","92.29","90.78","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Nepal","NPL","68.47","65.29","72.4","70.91","76.57","76.11","78.69","79.68","82.92","87.2","89.29","91.36","94.75","98.48","100.49","101.03","100.39","107.15","112.21","113.37","121.61","140.29","130.36","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","New Caledonia","NCL","80.4","85.39","89.76","94.54","90.01","94.78","93.57","95.18","95.48","93.42","95.35","97.37","97.14","104.6","99.69","95.71","96.64","98.56","96","99.52","99.34","102.15","105.34","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","New Zealand","NZL","69.44","71.22","72.89","76.3","77.86","79.84","84.28","85.05","80.67","86.65","90.37","91.6","96.41","101.24","98.92","99.84","102.63","102.76","103.33","105.04","105.73","111.21","109.56","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Nicaragua","NIC","49.06","51.04","54.08","55.11","57.19","59.7","59.72","64.12","70.62","81.8","81.94","85.35","95.51","94.46","102.12","103.42","106.31","107.94","118.39","120.15","127.97","131.84","141.23","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Niger","NER","50.05","53.1","48.38","57.88","52.09","64.33","56.17","77.76","72.38","70.57","84.21","90.97","97.3","88.1","102.08","109.82","116","138.53","111.9","144.21","126.32","140.29","133.83","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Nigeria","NGA","54.89","59.1","62.8","64.73","66.56","69.46","72.31","76.64","80.02","80.71","80.89","84.89","89.29","95.78","99.89","104.33","97.84","104.36","91.49","104.29","97.81","110.02","114.93","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Northern Mariana Islands","MNP","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Norway","NOR","99.31","99.54","100.6","101.14","102.66","104.1","103.19","102.32","104.67","98.82","97.24","98.1","97.12","100.81","99.13","100.06","101.04","102.55","100.14","101.57","97.82","101.35","104.44","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Oman","OMN","56.11","58.78","64.41","68.75","70.12","69.94","72.22","83.17","93.31","91.53","91.05","82.54","77.38","92.15","112.2","95.65","99.74","100.67","96.74","121.96","113.94","126.47","123.68","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Pakistan","PAK","63.14","64.54","69.07","71.59","77.32","79.02","80.68","84.52","86.67","88.33","86.63","88.22","91.93","96.19","100.48","103.33","108.38","113.17","115.25","113.81","117.91","117.85","93.78","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Palau","PLW","","","","","","","","","","","","","","","","","","","","","","","","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Panama","PAN","85.49","87.23","88.81","91.92","90.89","92.09","93.33","94.02","97.67","96.5","95.85","96.73","96.14","96.8","99.24","103.95","109.59","109.99","103.57","107.94","111.73","115.77","116.7","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Papua New Guinea","PNG","70.99","73.98","76.25","76.37","77.1","81.83","82.41","84.31","87.58","90.36","90.43","92.98","95.01","97.65","98.8","103.55","109.45","112.16","113.93","112.25","117.26","117.94","118.18","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Paraguay","PRY","62.11","64.47","66.2","62.9","69.41","70.63","76.74","79.38","80.76","79.12","87.58","87.15","97.58","94.03","97.53","108.44","123.31","128.12","108.83","153.02","161.52","127.89","176.24","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Peru","PER","51.77","49.08","52.37","58.74","62.93","67.77","72.79","71.61","81.09","85.36","84.74","90.09","93.65","92.98","99.87","107.15","110.64","120.21","123.33","129.88","133.25","140.75","146.76","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Philippines","PHL","69.18","70.7","72.05","74.24","74.67","80.07","80.75","74.9","81.07","84.02","87.71","90.87","94.06","97.47","100.29","102.24","109.81","112.98","112.8","112.56","115.51","120.02","121.55","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Poland","POL","103.91","93.71","100.51","85.58","91.23","96.26","92.59","97.45","92.95","92.25","95.75","95.16","97.02","100.87","98.69","100.44","100.19","102.06","106.25","102.05","102.99","108.34","107.48","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Portugal","PRT","102.68","91.08","87.87","90.51","96.32","99.75","93.9","92.7","104.07","99.42","96.27","99.06","94.03","104.06","97.44","98.49","95.08","98.63","102.52","105.24","100.64","100.12","104.17","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Puerto Rico","PRI","138.87","132.18","128.23","121.56","116.96","112.53","110.75","112.73","99.49","110.78","104.65","102.84","99.27","105.62","96.69","97.69","100.6","99.16","105.68","106.56","110.27","111.53","111.95","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Qatar","QAT","78.67","86.89","85.85","88.34","100.29","105.47","117.9","95.76","102.96","110.77","88.27","106.44","94.85","102.53","94.37","103.11","114.51","108.12","116.75","122.07","134.71","135.31","136.74","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Romania","ROM","92.98","79.74","96.9","91.77","95.46","91.52","98.33","84.11","90.34","81.48","91.45","84.46","95.29","109.27","93.86","96.87","80.93","95.4","94.55","94.7","101.29","87.36","98.32","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Rwanda","RWA","82.26","86.06","62.25","43.87","52.74","58.98","60.12","67.79","72.83","82.13","80.35","98.92","93.83","93.42","100.51","106.07","106.87","116.16","137.61","146.39","157.72","168.63","172.83","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","Samoa","WSM","78.22","72.92","74.93","74.22","80.37","88.82","94.42","92.94","88.41","92.4","85.74","88.82","86.71","98.47","101.71","99.81","97.3","100.97","106.3","105.49","105.7","113.87","110.27","",""
Food production index (2004-2006 = 100),"AG.PRD.FOOD.XD","San Marino","SMR","","","","","","","","","","","","","","","","","","","","","","","","",""
